Biflow_ID,mean_packet_size,std_packet_size,min_packet_size,max_packet_size,total_bytes,packet_count,duration,mean_iat,std_iat,max_iat,min_iat,byte_rate,packet_rate,label
10.42.0.15_57.144.228.8_5222_48632_TCP,162.68571428571428,363.48635434623725,66.0,2196.0,5694,35,3.412921905517578,0.10038005604463465,0.41773329575614676,2.4777936935424805,4.76837158203125e-07,1668.3646708792241,10.255139353841384,Other/Media
10.42.0.15_57.144.228.8_5222_48646_TCP,167.91666666666666,423.35071322591256,66.0,2196.0,4030,24,4.289214849472046,0.18648760215095853,0.7549525018830283,3.7210967540740967,1.5974044799804688e-05,939.5656785368,5.595428358531811,Other/Media
10.42.0.15_57.144.228.8_5222_48852_TCP,149.14285714285714,352.8375703073698,66.0,2196.0,5220,35,12.757578372955322,0.37522289332221537,2.0450971303738803,12.121416568756104,0.0,409.16853012616417,2.743467156018342,Other/Media
10.42.0.15_57.145.12.141_443_44952_UDP,643.8297872340426,555.8739838499652,78.0,1294.0,30260,47,99.69558048248291,2.1672952278800635,14.464259097386735,99.19627499580383,2.86102294921875e-06,303.5239832099967,0.4714351358516142,Other/Media
10.42.0.15_59.82.121.151_443_35970_TCP,382.5769230769231,509.31690097747764,54.0,1466.0,9947,26,6.8028764724731445,0.2721150588989258,0.4656085284785166,2.013925552368164,3.457069396972656e-05,1462.175386849034,3.8219121401502854,Other/Media
10.42.0.15_59.82.121.151_443_60392_TCP,372.8333333333333,536.6954702415306,54.0,1466.0,6711,18,19.2023446559906,1.129549685646506,2.151741655231026,8.200108528137207,3.528594970703125e-05,349.4885531292555,0.9373854800069437,Other/Media
10.42.0.15_74.125.130.113_443_50110_TCP,549.7777777777778,667.3885721023695,66.0,1894.0,9896,18,0.2896871566772461,0.017040420981014475,0.02920038239350631,0.0940408706665039,0.0,34160.8718613428,62.13578147778602,Other/Media
10.42.0.15_74.125.130.113_443_51876_UDP,569.4666666666667,570.7949855732403,65.0,1292.0,17084,30,0.36908769607543945,0.012727161933635843,0.025060246051229786,0.0950777530670166,0.0,46286.97703737894,81.28127552805948,Other/Media
10.42.0.15_74.125.130.188_5228_34178_TCP,289.59090909090907,420.5648430267117,66.0,1466.0,6371,22,577.7207746505737,27.51051307859875,65.06038136250797,230.34970474243164,2.0742416381835938e-05,11.027818746565918,0.038080680022673084,Other/Media
10.42.0.15_74.125.200.113_443_51937_UDP,483.1621621621622,544.7863212908298,65.0,1292.0,17877,37,0.6778831481933594,0.018830087449815538,0.04626829651582345,0.2727346420288086,0.0,26371.76285600467,54.58159790077601,Other/Media
10.42.0.15_74.125.200.113_443_60990_TCP,519.2105263157895,648.2925410928041,66.0,1798.0,9865,19,154.58977556228638,8.588320864571465,35.2822669898293,154.06059575080872,0.0,63.81405173986557,0.12290592833831178,Other/Media
10.42.0.15_74.125.200.188_5228_50040_TCP,401.03614457831327,547.9698225307784,66.0,1466.0,33286,83,251.7304983139038,3.0698841257793146,15.877538690496936,108.5623025894165,0.0,132.22871321004652,0.3297176950199442,Other/Media
10.42.0.15_74.125.68.95_443_44886_UDP,539.2380952380952,530.478212358291,65.0,1292.0,11324,21,0.11073160171508789,0.005536580085754394,0.008551780665960414,0.031200170516967773,0.0,102264.37223191376,189.64604529055006,Other/Media
10.42.0.15_76.223.109.86_443_58678_TCP,402.34285714285716,984.701287348667,66.0,5666.0,14082,35,7.720761299133301,0.2270812146803912,1.1387439428776343,6.74927544593811,2.384185791015625e-07,1823.9131648413504,4.533231129771855,Other/Media
10.42.0.1_10.42.0.113_53_64425_UDP,114.25,21.46363203188128,81.0,138.0,457,4,906.7518794536591,302.25062648455304,427.43970938690234,906.7416605949402,0.003988981246948242,0.5039967491121797,0.0044113501016383345,Other/Media
10.42.0.1_10.42.0.155_53_60608_UDP,153.9,76.2173864679182,74.0,270.0,1539,10,61.59770202636719,6.844189114040798,10.999543423824935,32.73760509490967,0.004200458526611328,24.984697876497503,0.16234371589666993,Other/Media
10.42.0.1_10.42.0.15_0_0_Unknown,102.0,0.0,102.0,102.0,1122,11,87.92719411849976,8.792719411849976,20.022999408591488,66.14666295051575,0.049971580505371094,12.760557168778979,0.12510350165469586,Other/Media
10.42.0.1_10.42.0.15_53_65000_TCP,55.333333333333336,1.8856180831641267,54.0,58.0,166,3,0.0016665458679199219,0.0008332729339599609,0.0005941390991210938,0.0014274120330810547,0.0002391338348388672,99547.48663499526,1799.050963283047,Other/Media
10.42.0.201_104.16.24.84_443_38207_TCP,68.28571428571429,3.6140316116210056,66.0,74.0,478,7,0.473982572555542,0.07899709542592366,0.07679815697307132,0.22109222412109375,0.0020074844360351562,1008.473769297115,14.768444320250639,Other/Media
10.42.0.201_104.16.24.84_443_40271_TCP,68.0,3.4641016151377544,66.0,74.0,544,8,0.6844902038574219,0.09778431483677455,0.09751003711005507,0.22979092597961426,2.1457672119140625e-05,794.7508995503674,11.687513228681874,Other/Media
10.42.0.201_104.16.24.84_443_46261_TCP,255.70833333333334,402.9075037737846,66.0,1466.0,6137,24,1.3118133544921875,0.057035363238790764,0.08027477999114743,0.3016321659088135,2.384185791015625e-07,4678.253427388112,18.295271673018526,Other/Media
10.42.0.201_104.16.24.84_443_47595_TCP,256.3076923076923,421.76613728014377,66.0,1466.0,3332,13,0.37175965309143066,0.030979971090952556,0.06003020378481859,0.22324609756469727,4.76837158203125e-07,8962.755935283258,34.96873564186145,Other/Media
10.42.0.201_104.16.24.84_443_47659_TCP,282.8095238095238,423.8505598110662,66.0,1466.0,5939,21,5.033950328826904,0.2516975164413452,0.9389705017696844,4.337132215499878,2.384185791015625e-07,1179.788919688265,4.1716732300814225,Other/Media
10.42.0.201_104.16.24.84_443_47709_TCP,68.0,3.4641016151377544,66.0,74.0,544,8,0.4488389492034912,0.06411984988621303,0.07802268502846674,0.22602295875549316,3.504753112792969e-05,1212.0133267223189,17.82372539297528,Other/Media
10.42.0.201_104.17.111.223_443_45572_TCP,320.60869565217394,471.1363449963922,66.0,1466.0,7374,23,1.5534563064575195,0.07061165029352362,0.18431149731614385,0.8818299770355225,4.76837158203125e-07,4746.831450949597,14.805685295882931,Other/Media
10.42.0.201_104.18.1.22_443_45816_TCP,893.4777070063694,678.4225576294427,66.0,1466.0,140276,157,2.2615084648132324,0.014496849133418156,0.15130473693907853,1.8945064544677734,0.0,62027.59801917731,69.42265882268411,Other/Media
10.42.0.201_104.18.1.22_443_47724_TCP,707.0829268292683,689.3782903961238,66.0,1466.0,144952,205,2.0920581817626953,0.010255187165503409,0.06770716790522288,0.8501901626586914,0.0,69286.7588372278,97.9895797341996,Other/Media
10.42.0.201_104.18.1.22_443_49422_TCP,909.6233766233767,673.7304470615005,66.0,1466.0,140082,154,7.6354639530181885,0.049904993156981624,0.5880371044016311,7.298863649368286,0.0,18346.230499640707,20.169040254598514,Other/Media
10.42.0.201_104.18.32.25_443_39246_TCP,330.1875,464.96024275603395,66.0,1466.0,10566,32,46.74463105201721,1.5078913242586198,8.155998151952616,46.17950201034546,2.384185791015625e-07,226.03664926150674,0.6845705826583585,Other/Media
10.42.0.201_108.158.213.119_443_49626_TCP,379.1111111111111,616.1774535967603,66.0,3138.0,20472,54,4.53948712348938,0.08565070044319585,0.4139252446323534,3.0282881259918213,0.0,4509.759568280077,11.895614336025993,Other/Media
10.42.0.201_108.158.213.119_443_49640_TCP,335.7142857142857,502.37406788331805,66.0,1466.0,9400,28,0.3588247299194336,0.013289804811830874,0.04487409112240514,0.23198199272155762,4.76837158203125e-07,26196.560659433657,78.0323083472492,Other/Media
10.42.0.201_124.106.10.145_443_44048_UDP,772.0963855421687,562.9301485580696,83.0,1274.0,64084,83,51.30724811553955,0.6256981477504824,3.1960983355876613,25.555436849594116,2.384185791015625e-07,1249.024282235212,1.6177051280432337,Other/Media
10.42.0.201_124.106.10.145_443_46944_TCP,958.2805642633228,653.8915418908715,66.0,2114.0,611383,638,121.28633117675781,0.19040240373117395,4.7491694881225675,119.95788860321045,0.0,5040.823553877407,5.2602794441026095,Other/Media
10.42.0.201_13.107.6.158_443_48372_TCP,363.5238095238095,493.27256244563006,54.0,1466.0,15268,42,3.3317975997924805,0.08126335609249952,0.3495117598490515,2.224748134613037,1.430511474609375e-06,4582.509879484,12.605803965046372,Other/Media
10.42.0.201_13.33.151.47_443_39842_TCP,389.0,508.89808337157183,66.0,1466.0,10503,27,40.15016484260559,1.5442371093309843,7.647211939779693,39.77969145774841,4.76837158203125e-07,261.5929418865483,0.6724754290142629,Other/Media
10.42.0.201_13.33.151.47_443_39844_TCP,203.94736842105263,257.26935990456843,66.0,1090.0,3875,19,39.771780252456665,2.2095433473587036,9.053015140867297,39.53578233718872,5.125999450683594e-05,97.43088888583901,0.47772564873056544,Other/Media
10.42.0.201_13.33.151.47_443_44828_TCP,414.48,520.2996921006201,66.0,1466.0,10362,25,48.74493360519409,2.0310389002164206,9.682820983864667,48.467801570892334,2.384185791015625e-07,212.57593396988293,0.5128738032471601,Other/Media
10.42.0.201_13.33.151.47_443_44838_TCP,229.5625,304.6333798088286,66.0,1234.0,3673,16,48.455076456069946,3.230338430404663,11.977110188001957,48.044161796569824,2.3603439331054688e-05,75.80216961431944,0.3302027535608797,Other/Media
10.42.0.201_13.35.130.108_443_39538_TCP,391.45454545454544,512.7681318342565,66.0,1466.0,8612,22,47.997453451156616,2.285593021483648,10.095643635955584,47.433589935302734,4.76837158203125e-07,179.42618204396197,0.458357641078398,Other/Media
10.42.0.201_131.226.72.137_4500_41560_UDP,148.66666666666666,96.18500691664765,82.0,442.0,1784,12,14.256155729293823,1.2960141572085293,2.416882224856685,7.944499969482422,0.011786222457885742,125.13891603998732,0.8417415877129193,Other/Media
10.42.0.201_131.226.72.137_4500_43744_UDP,148.66666666666666,96.18500691664765,82.0,442.0,1784,12,14.225294351577759,1.29320857741616,2.4241487141548284,7.957680702209473,0.003796100616455078,125.41040139473327,0.8435677223860982,Other/Media
10.42.0.201_131.226.72.137_4500_44245_UDP,148.66666666666666,96.18500691664765,82.0,442.0,1784,12,14.249359369277954,1.2953963062979958,2.417891616908898,7.947935581207275,0.007503032684326172,125.1986021664774,0.8421430639000722,Other/Media
10.42.0.201_131.226.73.137_4500_41095_UDP,148.66666666666666,96.18500691664765,82.0,442.0,1784,12,14.235033512115479,1.2940939556468616,2.422182426998759,7.955124139785767,0.004909038543701172,125.3245995632559,0.8429905800219006,Other/Media
10.42.0.201_131.226.73.137_4500_41314_UDP,148.66666666666666,96.18500691664765,82.0,442.0,1784,12,14.23847770690918,1.294407064264471,2.419639509635404,7.948381185531616,0.004386425018310547,125.29428436300006,0.8427866661188345,Other/Media
10.42.0.201_131.226.73.137_4500_42323_UDP,148.66666666666666,96.18500691664765,82.0,442.0,1784,12,14.191054105758667,1.2900958277962424,2.4293669868813508,7.967148780822754,0.004080295562744141,125.71299221268339,0.8456030866323995,Other/Media
10.42.0.201_142.250.197.234_443_40244_TCP,248.45762711864407,390.1513535962851,66.0,1783.0,14659,59,1.7597713470458984,0.030340885293894802,0.07676333847131159,0.34975600242614746,2.384185791015625e-07,8330.054750893107,33.52706394042522,Other/Media
10.42.0.201_142.250.197.234_443_49698_TCP,302.4888888888889,421.8816907471268,66.0,1560.0,13612,45,50.21828269958496,1.141324606808749,7.21607530717534,48.45717215538025,0.0,271.05665501094177,0.8960879720461636,Other/Media
10.42.0.201_142.250.197.234_443_49700_TCP,213.27631578947367,327.5830388371703,66.0,1551.0,16209,76,2.347492218017578,0.031299896240234375,0.06273310191811267,0.24049615859985352,4.76837158203125e-07,6904.812280432593,32.37496041167728,Other/Media
10.42.0.201_142.250.197.42_443_37900_TCP,263.5625,442.4302631606665,66.0,1867.0,12651,48,13.781785488128662,0.2932294784708226,1.6973634798663928,11.757192611694336,2.384185791015625e-07,917.9506597999688,3.482857613658881,Other/Media
10.42.0.201_142.250.197.42_443_41745_UDP,436.1714285714286,516.0524605510726,63.0,1292.0,15266,35,1.924731731414795,0.056609756806317496,0.0886838405030992,0.33446645736694336,7.152557373046875e-07,7931.4908251072175,18.184342910962442,Other/Media
10.42.0.201_142.250.197.74_443_44147_UDP,929.9071856287425,547.5564940168124,66.0,1292.0,310589,334,4.251607418060303,0.012767589844024933,0.179231020990054,3.2669475078582764,0.0,73052.11803623698,78.55850472522577,Other/Media
10.42.0.201_142.250.197.74_443_46192_TCP,474.77777777777777,556.9504820952872,66.0,1466.0,8546,18,12.305647850036621,0.7238616382374483,2.8259228924842326,12.027268648147583,2.384185791015625e-06,694.4778047989373,1.4627428605641086,Other/Media
10.42.0.201_142.250.199.206_443_49376_UDP,476.41379310344826,524.6475675675795,65.0,1292.0,13816,29,1.6396632194519043,0.05855940069471087,0.26311571488164326,1.4235775470733643,4.76837158203125e-07,8426.115442476581,17.686548048047253,Other/Media
10.42.0.201_142.250.207.42_443_39074_TCP,277.109375,435.755275254482,66.0,1806.0,17735,64,45.4662606716156,0.7216866773272318,4.525220633592499,35.31889510154724,2.384185791015625e-07,390.06945695453754,1.4076371719814154,Other/Media
10.42.0.201_142.250.207.42_443_47814_TCP,339.4193548387097,482.0402054034396,66.0,1466.0,10522,31,284.28824043273926,9.476274681091308,39.395211567861,210.44297623634338,2.384185791015625e-07,37.01173128713252,0.1090442567858875,Other/Media
10.42.0.201_142.250.207.54_443_39836_UDP,837.0,566.8189599275357,79.0,1292.0,12555,15,0.039348602294921875,0.002810614449637277,0.0060288092403372314,0.023842811584472656,9.5367431640625e-07,319062.9451830633,381.1982618674591,Other/Media
10.42.0.201_142.250.207.54_443_40603_UDP,565.9230769230769,559.2016921866194,66.0,1292.0,14714,26,0.1468808650970459,0.005875234603881836,0.012079245285027669,0.055356740951538086,2.384185791015625e-07,100175.7432088594,177.01300281570917,Other/Media
10.42.0.201_142.250.207.54_443_41472_TCP,466.57894736842104,649.7629783065817,66.0,1851.0,8865,19,0.3000297546386719,0.016668319702148438,0.05309668391032479,0.23289752006530762,0.0,29546.97097861235,63.32684135291987,Other/Media
10.42.0.201_142.250.207.54_443_47114_UDP,571.516129032258,560.1271094779402,66.0,1292.0,17717,31,0.14390921592712402,0.0047969738642374676,0.00889268934755293,0.033803701400756836,3.814697265625e-06,123111.48229373702,215.41208732324026,Other/Media
10.42.0.201_142.250.4.207_443_44442_TCP,878.4285714285714,681.3363519509259,66.0,1466.0,86086,98,0.2885453701019287,0.0029746945371332857,0.007650454095076675,0.035257577896118164,7.152557373046875e-07,298343.728841885,339.63345290180433,Other/Media
10.42.0.201_142.250.4.84_443_41266_UDP,1209.05,276.41336346132033,82.0,1292.0,24181,20,4.001336574554443,0.2105966618186549,0.4173014247399069,1.6891303062438965,4.0531158447265625e-06,6043.229182604669,4.998328590715578,Other/Media
10.42.0.201_142.250.4.84_443_41907_UDP,701.5,555.2932681352833,79.0,1292.0,15433,22,2.035369873046875,0.09692237490699404,0.40087204230143025,1.8888976573944092,7.152557373046875e-07,7582.4019122850905,10.808840929843322,Other/Media
10.42.0.201_142.250.4.84_443_46237_UDP,608.2666666666667,559.0679704253818,66.0,1292.0,18248,30,0.3237640857696533,0.011164278819643218,0.016307331666042084,0.07039427757263184,4.76837158203125e-07,56361.85247282274,92.65977499916058,Other/Media
10.42.0.201_142.250.4.84_443_46691_UDP,546.1935483870968,554.0502725155052,66.0,1292.0,16932,31,0.19777584075927734,0.0065925280253092446,0.012216105531147367,0.05481600761413574,7.152557373046875e-07,85611.64156024042,156.74231563710447,Other/Media
10.42.0.201_142.250.4.84_443_47650_TCP,487.1764705882353,656.6479256571943,66.0,1795.0,8282,17,0.23552465438842773,0.014720290899276733,0.029875102024782954,0.11760115623474121,0.0,35163.89762934855,72.1789736415027,Other/Media
10.42.0.201_142.250.4.84_443_47656_TCP,434.36538461538464,606.9962307843358,66.0,2114.0,22587,52,19.44937825202942,0.38136035788292977,1.8666198122418431,11.592821598052979,2.384185791015625e-07,1161.3224107213184,2.67360717924065,Other/Media
10.42.0.201_142.250.4.84_443_48852_TCP,492.7647058823529,668.1128408929811,66.0,1891.0,8377,17,1.089442491531372,0.06809015572071075,0.23398555477475166,0.9728078842163086,0.0,7689.246909194806,15.604297177547059,Other/Media
10.42.0.201_142.250.4.84_443_48864_TCP,526.8888888888889,585.0280039725437,66.0,1466.0,9484,18,17.834315061569214,1.049077356562895,3.9396033870782987,16.782775163650513,0.0,531.7837794989441,1.0092901761894764,Other/Media
10.42.0.201_142.250.4.84_443_48880_TCP,523.3888888888889,651.1469486724421,66.0,1827.0,9421,18,16.42148733139038,0.9659698430229636,3.813070087056945,16.21811842918396,7.152557373046875e-07,573.6995216195692,1.0961247626740522,Other/Media
10.42.0.201_142.250.4.94_443_39934_TCP,477.1,633.5278131226758,66.0,1855.0,9542,20,1.0040791034698486,0.05284626860367624,0.17509096954452893,0.7926592826843262,0.0,9503.22585521339,19.918729522560028,Other/Media
10.42.0.201_142.250.4.94_443_44477_UDP,673.975,586.1638204248025,66.0,1292.0,26959,40,0.24883222579956055,0.006380313482040014,0.01141987182178061,0.046838998794555664,7.152557373046875e-06,108341.64092586229,160.75023691659524,Other/Media
10.42.0.201_142.250.71.170_443_37413_UDP,773.560606060606,589.0359645548197,65.0,1292.0,51055,66,0.27816319465637207,0.004279433763944186,0.009487453181620413,0.04902219772338867,7.152557373046875e-07,183542.6736466582,237.26993361432653,Other/Media
10.42.0.201_142.250.71.170_443_40294_TCP,453.3157894736842,620.4585785090165,66.0,1858.0,8613,19,5.9711830615997314,0.3317323923110962,1.305897850823348,5.715593099594116,0.0,1442.427483585643,3.181948471859656,Other/Media
10.42.0.201_142.250.71.170_443_40308_TCP,378.4166666666667,571.1729828947522,66.0,1858.0,9082,24,186.2141706943512,8.096268291058747,36.852058317156825,180.88382601737976,2.384185791015625e-06,48.77179817928703,0.12888385336962,Other/Media
10.42.0.201_142.250.71.170_443_41233_UDP,751.0510204081633,591.1139669189977,65.0,1292.0,73603,98,1.758033037185669,0.018124051929749165,0.1371754636387788,1.358370304107666,0.0,41866.652432865645,55.74408568157322,Other/Media
10.42.0.201_142.250.71.170_443_42420_TCP,432.3,606.9168888735921,66.0,1826.0,8646,20,3.0048668384552,0.15815088623448423,0.6120853633847625,2.7537858486175537,0.0,2877.331205503168,6.655866771924978,Other/Media
10.42.0.201_142.250.71.170_443_42434_TCP,433.85,610.6285511667465,66.0,1858.0,8677,20,1.8864526748657227,0.09928698288766961,0.36664802022850806,1.6530838012695312,2.384185791015625e-07,4599.635875297933,10.601903596399522,Other/Media
10.42.0.201_142.250.71.170_443_46575_UDP,670.4444444444445,585.0699694359663,66.0,1292.0,30170,45,0.2967958450317383,0.006745360114357688,0.013295886801584982,0.06276178359985352,2.384185791015625e-07,101652.02395185077,151.61886237432168,Other/Media
10.42.0.201_142.250.71.170_443_48463_UDP,654.7142857142857,583.2591634090975,66.0,1292.0,27498,42,0.2849903106689453,0.006950983187047447,0.014591031209320255,0.062070608139038086,1.1920928955078125e-06,96487.15231161039,147.37291428786227,Other/Media
10.42.0.201_142.251.10.95_443_37096_TCP,339.4166666666667,522.912164655255,66.0,1885.0,12219,36,50.529502391815186,1.4437000683375767,8.381771093233302,50.31736445426941,0.0,241.81911912435785,0.7124550526619922,Other/Media
10.42.0.201_142.251.12.188_5228_38910_TCP,174.86486486486487,306.28313717355326,66.0,1466.0,6470,37,1899.605542421341,52.766820622815025,93.50390707198031,230.44656467437744,9.5367431640625e-07,3.4059702670413428,0.019477727956805205,Other/Media
10.42.0.201_142.251.12.94_443_37010_TCP,349.03846153846155,502.6274412271542,66.0,1466.0,9075,26,1.5804219245910645,0.06321687698364258,0.2006455365101004,1.0184791088104248,4.76837158203125e-07,5742.133867330584,16.451292622655117,Other/Media
10.42.0.201_142.251.12.95_443_42254_TCP,294.7894736842105,517.9668328080445,66.0,2114.0,5601,19,185.6826741695404,10.315704120530022,42.47856850176196,185.4593210220337,2.7894973754882812e-05,30.164365064677796,0.10232510912852671,Other/Media
10.42.0.201_142.251.151.1_443_40503_UDP,528.4545454545455,559.377581099667,65.0,1292.0,17439,33,0.28978657722473145,0.009055830538272858,0.022791769865091172,0.12601017951965332,4.291534423828125e-06,60178.56309442825,113.87651712346651,Other/Media
10.42.0.201_142.251.151.1_443_40704_TCP,500.6,644.9093269599999,66.0,1842.0,10012,20,7.173003435134888,0.3775264965860467,1.5502634143206706,6.9528656005859375,0.0,1395.7889041527862,2.788231929989585,Other/Media
10.42.0.201_142.251.153.119_443_49978_TCP,170.66666666666666,217.2640482607895,54.0,855.0,3072,18,0.0895073413848877,0.005265137728522806,0.007613341709835726,0.030364274978637695,0.00033926963806152344,34320.823651399565,201.09857608241933,Other/Media
10.42.0.201_142.251.154.119_443_42044_TCP,510.875,664.8950927590006,66.0,1790.0,8174,16,1.1038355827331543,0.07358903884887695,0.2602061360417438,1.0468175411224365,0.0,7405.081628804845,14.494899200009485,Other/Media
10.42.0.201_142.251.154.119_443_42052_TCP,465.6111111111111,640.026834410427,66.0,1790.0,8381,18,10.103843688964844,0.5943437464096967,2.1197762574669845,9.02566647529602,2.384185791015625e-07,829.4862260851565,1.7815000679552342,Other/Media
10.42.0.201_142.251.154.119_443_42838_UDP,543.75,557.3436267413764,64.0,1292.0,28275,52,10.098408460617065,0.19800800903170718,1.0670214253780654,7.4908576011657715,4.76837158203125e-07,2799.945883583953,5.149325762913017,Other/Media
10.42.0.201_142.251.154.119_443_43900_UDP,607.8108108108108,581.7497761454564,65.0,1292.0,22489,37,0.7661161422729492,0.021281003952026367,0.08348470131516768,0.5067601203918457,0.0,29354.51872709527,48.29548636678042,Other/Media
10.42.0.201_142.251.154.119_443_44084_TCP,463.55555555555554,655.7752174354175,54.0,1886.0,8344,18,0.09685802459716797,0.005697530858656939,0.012761247129559299,0.05245375633239746,3.457069396972656e-05,86145.81898488339,185.83709752251931,Other/Media
10.42.0.201_142.251.154.119_443_44086_TCP,490.4117647058824,665.1155634946217,66.0,1886.0,8337,17,0.252072811126709,0.01575455069541931,0.047153631194665056,0.19596099853515625,2.384185791015625e-07,33073.646019535416,67.4405640316783,Other/Media
10.42.0.201_142.251.154.119_443_44096_TCP,467.3333333333333,643.6696875468556,66.0,1822.0,8412,18,10.138435125350952,0.5963785367853501,2.280208893200316,9.713694095611572,1.6689300537109375e-06,829.7137641342896,1.7754217492174527,Other/Media
10.42.0.201_142.251.220.138_443_37047_UDP,791.9117647058823,580.8715114401533,66.0,1292.0,107700,136,0.2714097499847412,0.0020104425924795644,0.008887722925874595,0.09195089340209961,0.0,396815.527778671,501.08553182821964,Other/Media
10.42.0.201_142.251.220.138_443_37642_TCP,476.9047619047619,633.3343286780579,66.0,1826.0,10015,21,1.2461097240447998,0.06230548620223999,0.2362586203050833,1.0878689289093018,1.1920928955078125e-06,8037.006508933587,16.85243501623618,Other/Media
10.42.0.201_142.251.220.138_443_41754_TCP,381.625,539.3282714405021,66.0,1466.0,6106,16,1.741483449935913,0.1160988966623942,0.3853024870217905,1.5524990558624268,2.384185791015625e-07,3506.20414682698,9.187564092569879,Other/Media
10.42.0.201_142.251.220.138_443_42860_UDP,664.2191780821918,576.9451731168969,65.0,1292.0,48488,73,0.281512975692749,0.00390990244017707,0.013682394273055197,0.10646986961364746,9.5367431640625e-07,172240.11660764206,259.3121702763131,Other/Media
10.42.0.201_142.251.220.138_443_42960_UDP,440.7142857142857,500.04465106750666,64.0,1292.0,21595,49,1.45505690574646,0.030313685536384583,0.09092322461065347,0.5112800598144531,2.384185791015625e-07,14841.333746729166,33.675635730017554,Other/Media
10.42.0.201_142.251.220.138_443_45469_UDP,643.1777777777778,582.8240553599112,66.0,1292.0,28943,45,0.22095179557800293,0.005021631717681885,0.012246241990870679,0.0724494457244873,9.5367431640625e-07,130991.78005096685,203.66341092124202,Other/Media
10.42.0.201_142.251.220.138_443_45518_UDP,741.3557692307693,581.8633846774123,65.0,1292.0,77101,104,0.8653585910797119,0.008401539719220504,0.034515362712298596,0.3220031261444092,0.0,89097.06530645929,120.1812530560144,Other/Media
10.42.0.201_142.251.220.138_443_46904_TCP,459.6363636363636,627.8933425246496,66.0,1858.0,10112,22,127.14345908164978,6.054450432459514,27.044690805989877,127.00195789337158,0.0,79.53220711081964,0.17303288730597627,Other/Media
10.42.0.201_142.251.220.138_443_46910_TCP,441.17391304347825,560.4483183847913,66.0,1466.0,10147,23,1.7668468952178955,0.08031122250990434,0.3416186682573341,1.6449921131134033,0.0,5742.995776525872,13.017532557415498,Other/Media
10.42.0.201_142.251.220.138_443_49124_TCP,478.42857142857144,636.6084669057225,66.0,1858.0,10047,21,78.43941497802734,3.921970748901367,17.048192344356757,78.23319005966187,4.76837158203125e-07,128.08611429251835,0.2677225440572196,Other/Media
10.42.0.201_142.251.220.155_443_45034_TCP,878.3571428571429,681.406786863525,66.0,1466.0,86079,98,0.11118912696838379,0.001146279659467874,0.0039075179695184335,0.03048849105834961,0.0,774160.4614272634,881.373217856525,Other/Media
10.42.0.201_142.251.220.163_80_45706_TCP,104.9,76.05320506066789,66.0,293.0,1049,10,0.019083261489868164,0.0021203623877631295,0.00133076860575344,0.004314422607421875,0.00026035308837890625,54966.75889485764,523.9919818384903,Other/Media
10.42.0.201_142.251.220.170_443_40052_TCP,323.969696969697,499.15622652198357,66.0,1889.0,10691,33,0.6219892501831055,0.019437164068222046,0.05798240818587966,0.30611133575439453,7.152557373046875e-07,17188.372320711966,53.05549402146617,Other/Media
10.42.0.201_142.251.220.170_443_40058_TCP,332.65625,511.4063091964524,66.0,1952.0,10645,32,0.39458727836608887,0.01272862188277706,0.050925955359506885,0.2898256778717041,9.5367431640625e-07,26977.486619923977,81.09718852396124,Other/Media
10.42.0.201_142.251.220.170_443_46324_TCP,493.10169491525426,783.0922125694763,66.0,4162.0,29093,59,37.56627321243286,0.6476943657316011,4.435711185856029,33.99145436286926,2.384185791015625e-07,774.4446477572545,1.5705576674003374,Other/Media
10.42.0.201_142.251.220.174_443_41230_TCP,554.1363636363636,657.3385937699871,66.0,1860.0,12191,22,16.21730899810791,0.77225280943371,3.431880007828114,16.12002158164978,0.0,751.7276293924415,1.356575165830015,Other/Media
10.42.0.201_142.251.220.174_443_41506_TCP,510.7916666666667,589.0879234861484,66.0,1466.0,12259,24,18.774177312850952,0.8162685788196066,3.8068706311485405,18.672017574310303,0.0,652.9713202739049,1.2783515528651372,Other/Media
10.42.0.201_142.251.220.174_443_43081_UDP,524.0,554.4838526568135,66.0,1292.0,18340,35,0.14640426635742188,0.00430600783404182,0.007578681386504706,0.03296160697937012,2.384185791015625e-07,125268.717828949,239.0624386048645,Other/Media
10.42.0.201_142.251.220.174_443_43533_UDP,539.2941176470588,555.8671831107819,66.0,1292.0,18336,34,0.1431596279144287,0.004338170542861476,0.007407552489273089,0.029755830764770508,4.76837158203125e-07,128079.90763326327,237.49546572485553,Other/Media
10.42.0.201_142.251.220.234_443_41902_TCP,387.38461538461536,520.5309476444424,66.0,1466.0,10072,26,0.5462419986724854,0.021849679946899413,0.04706079849778501,0.19118356704711914,2.384185791015625e-07,18438.680265884628,47.597864069996064,Other/Media
10.42.0.201_142.251.221.10_443_42774_TCP,363.6296296296296,499.9578610500977,66.0,1466.0,9818,27,60.13906717300415,2.3130410451155443,11.478515216855548,59.70533585548401,0.0,163.2549405613705,0.44895940060674305,Other/Media
10.42.0.201_142.251.221.10_443_47914_TCP,371.0740740740741,507.79486423423106,54.0,1466.0,10019,27,0.5192465782165527,0.019971022239098184,0.0606491475560443,0.3042168617248535,0.0,19295.227210133595,51.99831666569588,Other/Media
10.42.0.201_142.251.221.14_0_0_Unknown,42.0,0.0,42.0,42.0,168,4,1065.3357181549072,355.11190605163574,502.19965519139544,1065.3294694423676,0.002941131591796875,0.15769676823871856,0.0037546849580647277,Other/Media
